actor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
08,-577.8945,28.266367,-16.987158,3.675518,-3.2944767,-17.431194,-0.0011348245,-13.287853,-2.4596388,-4.901682,-4.7598433,-2.183116,-3.3708863,1.6210905,-0.14148317,1.5039262,4.1710424,7.275356,13.332336,23.321054,18.533358,18.051495,7.1895685,1.4502393,-2.2208714,2.1470792,4.7137876,3.7907665,-2.521238,-3.1633623,2.2750132,8.267492,2.942404,-0.17052257,-1.9785954,1.5676057,-0.051689338,0.80553,3.8592494,10.45207,6.6390977,3.9921765,-2.1240745,1.5378997,0.2573134,0.59545714,0.0720865,4.3115788,1.3233095,-1.3116033,-1.818049,3.1229758,-1.1424184,-1.1924068,-0.55171293,-0.5570824,-1.0875819,4.302243,1.2159934,-0.37304088,0.81329054,2.269549,0.2223696,0.49782872,-0.9203167,0.002598978,-0.6609517,0.40303212,-0.22889832,0.13527675,-1.266896,0.25874382,-1.2200781,0.11741771,-0.69616675,-0.45658177,-0.29303268,0.7045811,-0.32603237,1.1805596,-0.7666045,-0.6689311,-0.1198105,-0.0011733932,-0.44956318,0.13661698,-0.67655545,0.12796362,-0.739688,-0.22266169,-0.35683563,-0.17423984,-1.0666578,-0.3495178,-0.5214391,0.008432973,-0.7395265,-1.4217701,-0.5133895,-0.07803069,-0.87566894,-0.41501126,-0.6970534,0.112339094,-0.6524474,-0.30099285,-0.6385745,-0.94894135,-0.5918447,-0.05131803,-0.26101288,-0.283064,-0.14812274,-0.09959593,-0.835421,-0.4180114,-0.16995649,-0.5837619,-0.78778124,-0.41947326,-0.49801904,-0.637686,-0.40391904,-0.31531686,-0.17702682,-0.26686594,-0.1593868,-0.36645827
23,-563.18964,71.03362,-10.488117,8.577756,14.603801,-4.307268,-0.42586502,-5.4021487,-8.449925,-5.799927,2.676578,-1.9845271,-0.6373253,-2.5036,-1.2654661,4.4269996,-8.582864,-2.3677516,-5.719746,0.8379731,-7.0624785,0.15175904,-7.0872536,-1.2893456,-3.2137477,0.54856956,-6.368777,1.2035143,-4.0855556,-2.167994,-2.0655973,0.27551043,0.09480342,1.3900431,-2.714241,0.068377316,2.4441774,9.106439,12.723405,19.231567,15.049934,11.021794,4.266584,0.9558356,0.6480214,4.5590677,1.3524569,-0.025077732,-2.042202,-1.0830852,0.25815022,1.9983187,-2.143745,-0.65639454,-1.2414727,0.28329977,-0.8026189,-0.80885655,-3.9465542,-0.8841564,-2.2934227,-1.0432028,-1.6958898,-0.7057686,-1.3759758,0.47366828,-0.83725995,-0.8509332,-2.2745914,-0.8969189,-1.091384,-1.6731763,-3.406567,-1.5055525,-1.270186,-0.90114015,-0.57803583,1.9024676,1.856922,-0.40139607,-1.6275557,0.80525905,0.69049335,-0.72779757,-0.4832439,1.1183366,0.17968832,-1.2012264,-0.28943124,1.6026751,0.33736822,-1.1167971,-0.57053727,0.089045435,-0.5124259,-0.42798173,0.66752386,0.41642812,-1.4757075,-0.52689844,0.469612,0.42885858,0.49435487,0.82136863,0.28894073,-0.3217707,-0.4985162,0.78492934,-0.21428338,-0.6401199,1.2620211,0.54641366,-0.5768975,0.24630712,-0.16852997,-0.6090584,-0.2557161,0.2827306,-0.7959126,-0.2682717,-0.22763711,-0.4810721,-0.2567794,-0.40181834,-0.25726223,-0.031362552,0.028134523,0.13515362
24,-697.2095,43.80137,-7.0469565,2.4270103,-8.718299,-5.1306725,-11.199373,-13.891502,-8.867214,-8.01952,-8.563376,-2.524835,-7.3196073,-4.5604725,-0.6404435,-8.787386,-4.0981703,-2.729022,-4.70897,-5.363606,-4.045827,-4.151383,-3.4401605,-2.6179645,-0.038009044,0.08133064,-1.0592386,2.9595659,1.038566,2.1289473,1.904843,4.1619587,5.030882,7.95084,7.31248,6.2566524,2.134541,0.8830165,-1.1038774,-0.5952826,-0.33410186,0.6537044,-1.649205,-1.4849262,-3.5910087,-1.445695,-2.507739,-1.5353183,-4.5609307,-1.7036213,-1.4101335,0.10047581,-1.8697498,-0.8384888,-1.3867646,-0.2044743,-1.3870355,-1.3036066,-2.1931646,-0.6515175,-1.367214,-1.4986675,-2.3897297,-0.5646645,-0.36218685,0.61916834,-0.079478346,2.1650398,2.300055,1.7527182,-0.13953692,1.1502857,1.0990736,0.32686555,-0.17277779,1.2834748,-0.050652713,0.27717102,-0.06758768,0.763003,-0.11704556,-0.39531574,-0.13046706,0.7357554,-0.22388548,-0.023313634,-0.5437609,-0.47821,-0.6896346,-0.008174647,-0.5471593,0.016170029,-0.6239981,-0.39730915,-1.229332,-0.8742903,-0.5588501,-0.35019466,-0.5892667,0.17473081,0.11453565,0.13900386,-0.480231,-0.19872463,0.15476681,0.45918933,-0.16680689,-0.2948601,-0.13117443,0.20086014,-0.22697456,-0.014965518,0.15607108,-0.09175845,-0.14879598,0.0076039634,-0.1381654,0.026726667,0.21802376,0.28988132,0.20540205,0.3229612,0.39665815,0.31479043,0.48331597,0.28253567,-0.031583443,0.1987878
04,-495.30542,17.573135,-20.953112,6.368975,-14.806968,-11.398136,-5.8731933,-17.996082,-8.646422,-8.029415,-7.464887,-8.446699,-8.005183,-6.092434,-9.977196,-7.101509,-6.8360653,3.0913248,2.9775257,13.14773,10.3655815,11.075944,3.5888672,-3.1451585,-5.91835,-1.0880566,-0.58596265,3.0154755,-5.020098,-6.579469,-2.3525262,3.966825,2.261782,-2.7967381,-3.257156,1.4420592,0.28826553,-0.8235265,0.23245388,7.766983,5.7363253,-0.25564894,-2.1495576,0.3177153,-1.3905917,-2.357004,-1.2336308,0.93761516,-2.0444193,-1.1488227,0.27445552,0.6780426,-1.5235023,-0.36923918,-1.6644435,0.41396973,-0.15115508,2.2172189,0.8841246,0.2909577,-0.46467423,1.1638383,-0.46803415,0.047877915,-0.04917398,0.29398176,-0.67439675,1.1021271,-1.3387532,-0.077721715,-0.38701612,-1.1351898,-1.2321417,0.18611838,-1.4694012,-0.184303,-0.9104209,-0.6449053,0.2017079,0.5765015,-0.4862603,0.58368903,-0.42834204,0.075576976,-0.03340276,-0.15007359,-0.75565094,0.13740306,-0.511539,0.30783173,-0.013655931,0.35604534,-0.5601382,-0.47017583,-0.3738218,0.2854001,-0.14897954,0.25427845,-0.19662704,0.27145615,-0.004496333,-0.27916157,-0.3787306,0.33735365,0.12845708,-0.08772734,-0.4986416,0.13120279,-0.19576874,-0.3673871,0.049178243,0.35612136,0.038953673,0.015653633,-0.037986185,0.020736277,-0.3737273,-0.48196623,0.10305793,-0.059861984,-0.22025913,-0.13730869,-0.06235033,0.1599516,-0.4239957,0.1450809,-0.26395893,0.0010640704
13,-722.7659,68.6019,10.440035,13.266447,11.145676,4.264367,-1.1984364,-2.1470225,-0.8766168,2.3288896,2.6569796,-0.48382232,5.2800574,0.63651186,0.6519586,1.6641456,-4.136595,2.336828,0.32893804,1.3075694,-1.9530939,-2.5213017,-1.1353717,-0.78424114,-2.1439786,0.95423836,-0.5912127,0.38159007,0.19623807,0.90029013,-1.0742258,0.6651238,-2.2320743,-0.6511765,0.24321468,0.3108289,-0.90370905,-1.0411025,-1.9480479,-0.17149596,-1.007252,0.18116485,-1.0957704,-0.9000775,-2.74032,-0.35132805,-1.7075038,-1.2493646,-2.1311133,-1.8392395,-2.69492,-0.9137265,-1.9406065,-0.22134307,-1.0076631,-0.20413221,-1.8471881,-0.9438795,-1.6772182,0.8748141,0.5886053,1.3319079,0.92940265,1.6493765,0.5779005,2.083477,0.702143,0.97776836,-0.4809699,1.5641285,1.4639797,1.6563407,0.9456798,1.5509357,1.0723002,0.5687848,-0.54099745,0.6520452,0.408873,1.3686935,0.80111545,0.22818023,0.45228446,1.376526,0.9456444,0.571439,0.11721653,0.54582757,0.55187553,1.3031363,0.9474546,0.54765683,0.099505976,0.9144209,-0.09615866,-0.15187892,0.118952364,0.4381773,-0.24201517,0.46005547,0.056889553,0.43092757,0.505156,0.6195981,0.22808081,0.66340196,0.2971894,0.20314975,-0.17706601,0.20811975,0.22230898,0.11186895,0.17474213,0.7043969,-0.32917085,-0.16173841,0.23939203,0.17706844,0.07195191,0.37964967,0.0744946,0.34782246,0.57039905,0.21907046,0.3290867,0.50598466,-0.06794719,-0.09680341
08,-511.7889,27.626762,-26.702219,11.493086,-3.855728,-15.565414,3.5467453,-10.967502,-5.3279343,-2.0928564,-3.9148517,-1.1128715,-0.67373484,-0.6031812,-0.11664133,0.3591082,3.811576,8.366815,13.108728,20.852392,16.951069,15.400677,7.1005716,2.2284048,-2.8968253,4.0985208,4.7223268,3.869938,-3.0976186,-2.9704058,2.5139968,7.628487,1.9698792,-2.6293879,-1.6123087,3.7205079,1.4895576,1.9282861,5.6214437,11.439511,5.772189,1.5359035,-1.1478772,3.3982852,1.7091588,1.0437136,2.0184348,3.5627477,1.0084538,0.83825225,1.2679069,2.27469,-2.1779013,0.18604168,1.2566901,1.1732622,0.98756504,4.0797005,0.7063678,0.6607833,1.6172181,1.531284,-0.10771306,1.4917539,0.6757215,-0.012390412,-0.53033066,-0.013937292,-0.063764475,1.1001335,-0.5761103,-0.08081495,0.095574245,0.18313494,0.49775848,0.6582206,-0.03250437,0.73196995,-0.04741807,-0.31365913,0.47299162,0.7333487,-0.11480491,-0.18024892,0.1487212,0.2552802,-0.4327416,-0.6541536,-0.14852843,0.47682378,-0.55046946,-0.24057998,-0.2806019,-0.5472162,-0.4984541,0.3855457,-0.17160535,-0.46144864,-0.37205088,0.410732,-0.37703583,-0.31131598,0.25352022,0.5343761,0.16245046,0.14473403,-0.009219951,-0.00815455,-0.39111787,0.11838688,0.47724852,-0.053242642,0.17995144,-0.006766462,-0.1653024,-0.23150764,-0.0931063,0.09749255,-0.48220888,-0.033927843,-0.13386549,-0.49353728,0.05510983,0.16451548,-0.18926232,-0.04551594,0.10329802,-0.4286474
16,-601.95483,31.445541,-8.868511,1.7523371,-6.523503,-16.349253,-15.373824,-12.881197,-7.5258756,-2.13601,-16.282896,-7.1741095,-2.0833127,-7.0776114,-2.33595,-0.5665467,1.0708898,9.589952,10.859191,14.3440485,13.512458,9.069692,2.9996853,-5.553893,-6.841087,0.36917213,-2.893979,-2.2960064,-8.223738,-5.6848316,-0.9628344,3.1437976,-7.176538,-6.0480866,-5.0107365,1.162702,-0.49219874,2.264704,6.5877066,9.53337,2.4125345,-0.93442905,-2.5630324,0.029737031,-4.0641313,-0.4307504,0.3923917,0.74687546,-4.001502,-3.0281677,-0.4041695,-0.67685616,-3.1778445,-0.65733755,-1.2358259,0.14533813,2.7435505,4.008481,0.49867663,1.9249773,2.7008994,1.0276254,-1.6066864,0.9691804,-0.5027408,0.5242278,-0.42020455,-1.4708396,-0.7016246,1.8246887,-1.007235,-1.3063437,-1.3092904,-0.60433316,-0.5173795,1.1746728,0.03359399,1.5621798,0.3610788,-0.36229366,0.41728923,0.9150964,-0.81709063,-0.09943266,-0.48230323,0.33718258,0.33735448,-0.28807628,-0.12527734,1.0944421,-0.10606953,0.29729638,-0.43902975,0.0026306664,-0.2806914,0.3035292,-0.024783073,-0.4027995,-0.81881344,0.63034165,-0.032975294,-0.038945943,-0.15619412,0.92649543,0.7978418,0.77057385,0.26177177,0.4807614,-0.34844783,0.40100762,0.6298028,0.231717,-0.17691414,0.1342732,-0.08100497,-0.27329135,-0.41495374,-0.2959591,-0.26102713,0.13340835,0.026718603,-0.061423708,0.24315795,0.50444764,0.09487389,-0.49093986,-0.2778218,-0.35632166
17,-413.76974,51.767887,-21.656334,9.03814,4.4764943,-8.795699,0.26565433,-5.839909,-17.077528,7.6183906,-6.5771255,-5.4209194,5.9516163,-5.968191,-4.430578,1.3268281,-5.026773,-3.5328252,-4.7792826,-0.67356884,-5.737363,0.48078108,-4.1823487,-2.9185958,-2.0574262,0.38953823,-4.093225,-0.16980979,-5.632127,-2.885447,-3.3557034,-0.7852942,0.5880198,2.3815098,1.0003049,1.2664895,4.2095714,6.6896095,10.095404,12.682279,10.221312,9.1623955,3.8235376,4.02451,1.7571189,4.76082,3.7980893,3.1053033,1.8700325,2.4396164,2.7192626,3.2660027,1.5729696,0.75828993,0.38861606,1.2850434,0.050394386,1.1452757,0.1194376,1.5835183,-0.14210735,0.2632362,0.062191848,1.59199,0.5010985,0.9429994,-0.28155184,0.30460683,-0.47820947,0.31517938,0.24573927,0.2641413,0.37917706,1.3554676,0.022015685,0.7375215,-0.055361025,0.11109259,-0.5259641,0.5654268,0.026756547,0.08714174,-0.15271908,0.2879248,-0.19951524,-0.06859295,-0.28799555,0.1840254,-0.4423953,-0.38944602,-0.52206284,0.29162076,-0.58931357,-0.435831,-0.4925456,-0.098176904,-0.727525,-0.11888606,-0.34852967,-0.5565153,-0.23101938,0.83883995,0.013567578,-0.021854782,0.16314773,0.55533016,0.034591224,0.027707038,0.04446609,0.2382031,-0.38713288,0.2645875,-0.044809982,-0.40305197,-0.064576656,0.12054066,-0.0728355,0.11505731,0.088825084,-0.047049142,-0.23958556,-0.092686296,-0.122207835,-0.05191191,-0.21189834,-0.028189052,-0.1313054,-0.030375104
13,-711.4437,59.387497,2.3157313,12.316387,10.619162,2.96564,0.9142426,-6.602664,-6.5438166,3.189111,3.096279,-1.2436765,5.909572,-0.24827503,-2.577717,5.170935,-4.216706,-0.8861132,2.4009376,-0.8753472,-0.9288046,1.7174165,-1.1874682,0.49032155,0.8658113,0.6116455,-0.13556355,0.42798263,0.1369367,1.6647625,0.10142597,-0.8173279,-0.84687084,1.457015,-1.1181071,1.9953899,-0.8049855,-1.2760777,-2.6568496,-1.0224682,-1.9779358,0.35171887,-1.3201214,-0.68281436,-2.8712008,-1.196874,-2.0508044,0.52441645,-0.26702276,0.7799481,-0.093811855,0.33541816,-0.709803,1.3703341,0.27127445,2.0915194,0.5205575,1.1321871,0.32828838,0.22441225,-0.60710835,0.27782792,0.56404644,2.6856084,2.6474633,3.9401324,2.3283033,1.5943923,-0.2744768,1.1330968,0.91808575,1.1485028,0.41054973,0.9487192,0.14278044,0.47972965,-0.038927738,0.7335068,-0.07385025,0.17259912,-0.0520438,0.19594325,-0.2644351,0.35530746,0.45324332,0.11944125,-0.14310746,0.46007043,0.4074755,0.7754743,-0.035270948,-0.25447336,-0.27163002,0.66362756,-0.12281728,-0.13169862,0.2120153,0.5256567,-0.10374259,-0.022015918,-0.08707829,0.44060928,0.3087928,0.23309733,0.2705072,-0.05234856,0.14049345,0.2158672,-0.13779485,-0.1712597,0.061962992,0.11730323,-0.03251267,0.1274844,-0.26301,-0.39155155,0.23841369,-0.0321347,-0.18894549,0.17732288,-0.028396178,0.27993676,0.22693607,0.012000795,0.08161579,0.3140533,0.1806943,0.12330086
24,-541.25165,29.595709,-18.001364,-3.1391602,-14.2825165,-17.555689,-12.232482,-12.344251,-6.8591976,-0.7882082,-6.171648,4.526541,-3.7783728,-1.1345986,1.265661,-4.2327886,0.64193565,-1.4204366,-3.9917746,1.9788203,0.24182253,1.9944909,1.466088,1.5388794,-0.46647352,1.4828194,0.36896664,3.6641831,0.4320472,0.5464747,0.6442869,1.0227611,-1.0671383,-0.11277705,-0.9324301,0.87113404,-1.1501739,-0.38906682,-0.97194743,-0.003921043,-1.7450786,-0.2782746,-1.8794297,-0.80465883,-2.0697045,-1.1299454,-2.205025,-0.83797145,-1.829971,0.6156225,-0.87268007,0.2391955,-1.6423542,-0.21191397,-0.43587637,0.29923877,-1.0438842,0.25930277,0.32038882,0.8863921,-0.7694979,-0.11052854,-0.45220867,0.7967824,0.04261833,0.938951,-0.33051565,1.1769425,0.15993667,0.53470844,-0.949326,0.3060138,0.32582474,0.13607816,-0.7944084,0.6325366,-0.005991951,0.49781746,-0.06288617,0.98149467,0.05038525,0.3975665,-0.12469553,0.3923257,-0.2328846,-0.04707179,-0.4991212,0.3165177,0.27320018,0.65926355,-0.0023774435,0.662683,-0.021464769,0.025965916,-0.49317494,-0.1174789,0.15931198,0.5316932,0.14602205,0.477295,0.117176965,0.31166875,0.077889256,0.6953334,0.32837343,0.2509174,-0.163188,-0.038230296,0.039875243,0.47141036,0.07747309,-0.3929706,-0.22911249,-0.12471031,-0.24342482,-0.029824167,-0.39399976,-0.15013036,-0.32879427,-0.14400102,-0.0766806,-0.10105609,-0.23758553,-0.2126398,-0.19974823,-0.099081546,0.060556255,0.25276396
13,-543.7659,47.726826,-12.189686,13.09082,0.77315974,-4.7548747,-15.972677,-4.454962,-13.949041,-3.2412555,4.0446796,-9.7099495,0.42987406,0.26079407,-12.100027,-0.02188455,-5.9139314,-5.8037214,1.0169959,-3.603913,-5.9851665,-1.7776253,-3.191897,-6.5934134,-2.2926872,-0.36148384,-4.7391834,-1.8294137,-3.5920994,-2.7048984,-2.1030376,2.4763856,-1.5765901,4.1364627,-0.38539812,0.104491286,-2.8013034,2.4341044,8.223481,14.301891,12.125013,10.843792,2.945913,1.3145461,1.2315054,4.328918,3.2193289,3.0946994,-1.6516681,1.2688085,-0.59333336,1.9727931,0.2822971,1.2818379,-1.0796043,-0.030894207,-0.6442255,1.2787218,0.08302221,-0.061953433,-2.0660245,0.48480704,0.6292346,2.3190281,-0.036591846,0.84790957,0.83054435,0.7858135,-1.6530885,-0.93125814,-0.962062,0.7632718,-0.062083848,-0.33563548,-0.14777325,1.418099,0.34664524,0.69256353,1.3142511,1.0855314,-0.343872,0.32061672,0.40511167,1.1072454,-0.13886803,0.39463475,0.021134991,0.051353928,0.6797136,0.5192574,0.29670206,0.40664497,0.3496798,0.48346865,0.13784614,0.5481388,-0.1731738,0.24958895,0.10783714,0.26510084,-0.29283312,0.5692022,0.4594821,0.009904036,0.20703343,0.60736203,-0.16236776,0.23672062,-0.068842046,0.14186196,0.08603758,0.34994647,0.15656634,0.41755316,0.032445375,0.34992796,0.0946709,0.03634932,0.23941045,-0.03202081,-0.09144418,0.44266894,-0.14801565,0.29923716,0.4468326,0.063254416,0.110872604,0.15730977
21,-550.9513,59.54219,-3.600577,14.816942,8.165843,-9.044746,1.6738818,-5.497384,-11.809076,0.67857677,-0.14302565,-7.1595044,-5.130866,-2.1357012,-3.7404525,-2.041329,-5.4838386,-0.46232018,-3.1946018,-2.073706,-4.66195,-0.1716835,-5.2837086,-2.5887585,-2.499363,-1.768238,-3.1555748,-1.0342443,-0.59377784,-1.0954207,-1.7175751,-1.3668697,-2.8872685,-1.8314756,-1.3528724,0.008480176,-2.5437067,-1.336419,-3.0153642,-1.4212338,-1.6149102,-0.7531411,-2.198508,-2.166483,-2.6436899,-0.6692246,-1.2643416,-0.3341517,-2.040874,-0.09024904,-0.78850806,0.49967203,-1.4738532,0.26687917,-1.2186141,-0.5894105,-1.2280896,-1.0014311,-1.3664495,-0.17431268,-0.7501497,0.5284973,-0.5441843,-0.3570732,-0.47730935,0.5021902,-0.6011043,-0.25293812,-1.763799,0.04246779,-0.669592,0.3550561,0.057049617,0.9943978,0.33180505,0.6499819,0.32089567,0.8722387,0.26881224,0.5914955,0.17062996,0.41237125,-0.17724048,0.42424694,0.43595374,0.50998205,0.28728172,0.9416937,0.4031781,0.37820548,-0.23118468,-0.096769795,-0.06157051,0.4071413,-0.066221535,0.18527201,0.41398937,0.60182095,0.21528435,0.22235754,0.22528972,0.08942885,-0.17465669,0.01154216,0.25661197,0.23200049,-0.59004545,-0.37317696,-0.054293748,-0.19162849,-0.28769213,0.25449717,0.05527797,-0.5185925,-0.4864182,-0.36061522,-0.005970333,0.14615114,-0.12735078,-0.08850404,-0.12080139,0.09968276,0.018582135,-0.11038087,0.07180207,-0.0107068205,-0.20666406,-0.32452658
05,-502.41876,67.358955,-13.540048,12.490986,-1.4002773,-20.39047,-11.620149,1.7086667,-14.814249,-3.8459215,1.3548371,-8.18569,-2.182933,-0.62583995,-6.8646226,1.659124,-7.4038854,-1.5979035,-5.039429,-3.3409498,-6.0968657,-3.0322409,-6.9527307,-1.7962042,-4.7480445,0.5242875,-6.3901753,0.97007936,-2.3365996,3.306015,1.2674474,2.201448,1.1551123,-1.4372422,-0.54438,0.14503124,2.613585,4.240843,6.7055955,10.290766,9.818551,9.586344,6.9636445,4.926571,3.7983706,3.7955456,2.4617212,2.7264967,-0.3827929,1.6470109,0.5807606,1.4249798,0.09197738,1.90103,0.80359864,1.7078071,-0.09117821,0.8780455,0.8854795,2.5771618,-0.069314174,-0.27023336,-0.70596576,0.6139619,0.79557616,0.41047466,-0.99773633,0.66995317,-0.26137784,0.16816662,-0.6302326,0.3314041,0.5054443,1.2486035,0.43584153,0.7997537,-0.20492648,-0.009358406,-0.905137,-0.6071192,0.48699203,1.049215,0.2295372,0.3765454,0.5434803,0.9788983,0.19487225,1.0426221,0.5032116,0.3097907,-0.10846735,0.3814083,0.03558493,0.25126284,-0.5716037,0.59372896,-0.17265634,-0.21174845,-0.111470535,0.5056664,-0.009317846,0.26081547,0.5365605,0.6448874,0.5220005,0.8448505,0.23844044,0.27966577,0.42028266,0.658714,0.6547964,0.4579071,0.007552681,0.1359073,0.123602696,0.36346966,0.176532,0.20737289,-0.19952092,-0.07254696,-0.08560133,-0.28717288,-0.13220595,-0.013594086,-0.10262218,0.036676884,-0.32124382,-0.19601446
14,-592.6102,32.544777,-19.307648,5.1718364,-9.268936,-15.556321,-14.506086,-17.189407,-2.2490687,-6.3236117,-8.832971,-5.2027035,-4.772983,-1.3385676,-5.255276,-0.09808931,1.593593,8.484164,5.6961236,14.538755,11.398309,9.024027,6.5811944,0.91611964,-5.2296395,-1.268438,-2.1673856,-1.2949126,-4.9708524,-6.7288322,-3.6764543,2.9599745,-1.3065239,-2.4434285,-2.5220847,2.1689105,0.14022969,0.52487725,-0.57994276,3.5141885,2.2048903,1.1537176,-2.1708353,-0.765379,-2.3076556,-0.3408053,-2.6465652,-0.57556474,-2.169003,-1.0396948,-2.5157504,-0.2650462,-2.468697,0.20526515,-1.2003051,0.31189,-2.3277066,-1.3141674,-1.1093383,-0.041554578,-1.9605125,-0.89769614,-1.5210006,-0.30595246,-1.0442654,-1.2809799,-2.1620831,-0.5808438,-0.4083827,-0.9629057,-2.0804636,-0.5918926,-1.2985717,-0.91065663,-1.7975026,-1.0641876,-1.3554114,-0.7973401,-1.3618674,0.006115404,-1.083945,-0.7774665,-1.2114145,0.4268527,-0.5046546,-0.50740707,-1.156557,-0.3183795,-0.422495,0.17524673,-0.58597136,-0.07563035,-1.014243,-0.385976,-1.0104747,-0.6326338,-0.17347753,0.29756403,-0.34897932,0.03299397,0.1799811,-0.10721449,-0.44154656,0.32898608,0.2424798,0.3535588,-0.2413005,-0.1125823,-0.17990758,0.4355652,-0.12577365,0.034524407,0.11622526,0.23821001,-0.13277952,0.22757153,-0.1475944,0.17840703,-0.032146122,-0.5623108,-0.36743543,0.02351778,0.043786287,-0.1085024,0.13081236,-0.07004006,0.03260578,0.16034226
17,-534.7234,66.21309,2.8486643,10.711877,-0.21748617,4.797274,2.3414378,-6.0280147,-13.336775,1.427307,-2.9975138,-7.2228584,5.7592773,-0.45479912,-6.6451883,1.6767378,-7.2913866,-2.3870177,-3.757005,-3.5603714,-3.248328,0.2466697,-6.661866,0.40816006,-3.3551495,2.2400887,-4.5569158,1.3998519,-2.4646883,-2.4246645,-3.2848613,1.5036514,3.1250517,1.8971356,0.79193103,-0.088950746,3.1914332,7.926915,12.823377,16.572186,12.830115,8.084646,3.8630726,3.520913,3.5808415,5.56069,3.9086573,3.437789,-0.105516315,2.7067616,2.686595,4.524529,-0.074261695,0.08635737,0.0273791,1.3351194,0.08846407,-0.674344,-0.5159855,0.8301194,-1.7177031,0.13198969,-1.4751886,0.028277297,-1.0506369,0.4638403,-0.19807379,0.26370856,-0.081841536,0.20387726,-1.4889017,-1.6541297,-1.9264507,0.83627564,-0.4012721,0.7695071,0.15762246,1.09181,-0.24482891,0.43711057,-0.40900174,0.13628674,-0.051093474,-0.059236664,-0.48775902,0.020338371,-0.9228548,-0.5763168,-0.63308614,-0.0050211498,-0.8335032,-0.9499926,-0.6992971,-0.92449164,-0.98557276,-0.22832091,-0.50390464,-0.60969675,-0.95529217,0.058812305,-0.14002769,-0.050374076,-0.24980098,0.36903694,0.26488003,0.7773289,0.24765116,-0.11404254,-0.56171143,0.56546444,0.14460507,0.11966407,-0.11250261,-0.1412921,-0.41942078,-0.5358262,-0.48523834,-0.45242885,-0.20056565,-0.10862038,-0.35903212,-0.32192782,0.010808509,0.05495026,-0.6050627,-0.5778341,-0.026537996,0.17076023
21,-577.0214,55.557114,-3.7890441,12.71033,8.789555,-2.7331007,0.2271576,-6.689024,-9.261845,1.6444734,-3.595877,-6.992,-0.80814105,0.19847764,0.12087995,-0.33321816,-6.0011353,-2.3682346,-2.2099612,-1.6857628,-5.449632,-1.761956,-3.9980888,-3.4822323,-1.6733533,-0.99564856,-3.4160686,-0.41730446,-1.2445112,0.8135266,-2.8249724,-1.8060454,-3.3093119,-1.4491543,-2.905396,-1.1917548,-2.200221,-4.4560676,-3.4081762,-1.8537562,-2.6975126,-2.1422172,-4.0208263,-2.5361745,-3.0835533,-1.1537793,-2.2181525,-0.5565318,-2.8014517,0.0063486323,-1.9220817,-0.73080885,-1.9070715,0.54122925,-1.6588044,-1.0193495,-1.3807869,0.6187468,0.82661474,2.3594518,1.4822258,2.8070235,1.4170485,1.2054368,1.2119483,1.9210422,0.4295432,0.7904062,0.8170897,1.4848819,0.23827177,-0.086515225,0.17991064,1.3095559,0.43980983,0.43187687,-0.09326092,0.35211983,-0.11330979,0.939464,-0.59736305,-0.8123144,-0.9761467,0.5454701,0.26860264,0.6704234,0.8005369,0.7398731,-0.22571881,-0.047238715,0.067307636,0.09946124,-0.22668384,0.18037203,0.06804483,0.085578695,-0.29361233,0.14295004,0.3071946,0.2450821,-0.31842175,0.20721437,0.18321882,0.36510777,0.66215765,0.539844,-0.15266302,0.22062348,0.13718453,0.14531282,-0.0056064045,0.18475313,0.07347977,-0.13133657,-0.47683862,-0.064592436,0.3213587,-0.045981783,-0.12749217,0.25756398,0.16254939,-0.0612905,-0.065341614,-0.16530155,0.048503578,-0.06496506,-0.21054934,-0.26671493
